M.,FISCHER,Yannick,suppléant,GOTTESHEIM
M.,KLEIN,Bernard,délégué titulaire de,GOUGENHEIM
M.,MEYER,Dominique,délégué titulaire de,GOUGENHEIM
M.,STAHL,Denis,délégué titulaire de,GOUGENHEIM
Mme,FISCHER,Christiane,suppléant,GOUGENHEIM
M.,BESCOND,Laurent,suppléant,GOUGENHEIM
M.,KRIEGER,Laurent,suppléant,GOUGENHEIM
Mme,LOTZ,Suzanne,délégué titulaire de,GOXWILLER
M.,GRUCKER,Alain,délégué titulaire de,GOXWILLER
M.,HUG,Bertrand,délégué titulaire de,GOXWILLER
Mme,TSCHUDY,Isabelle,suppléant,GOXWILLER
M.,MEHL,Jean-Bernard,suppléant,GOXWILLER
M.,DESCHAMPS,Joël,suppléant,GOXWILLER
M.,REMY,Philippe,délégué titulaire de,GRANDFONTAINE
Mme,GEWINNER,Elisabeth,suppléant,GRANDFONTAINE
M.,CANAL,Patrice,suppléant,GRANDFONTAINE
Mme,PHILBERT,Andrée,suppléant,GRANDFONTAINE
M.,INGWILLER,Bernard,délégué titulaire de,GRASSENDORF
M.,MARTZ,Marcel,suppléant,GRASSENDORF
M.,OSTER,Patrick,suppléant,GRASSENDORF
Mme,SCHAEFFER,Annie,suppléant,GRASSENDORF
M.,KAES,Jean-Philippe,délégué titulaire de,GRENDELBRUCH
Mme,KRAUT CERASA,Anne,délégué titulaire de,GRENDELBRUCH
M.,EYDMANN,Pierre,délégué titulaire de,GRENDELBRUCH
Mme,HEMMERLIN,Marie-Odile,suppléant,GRENDELBRUCH
M.,HALTER,Christian,suppléant,GRENDELBRUCH
Mme,FLORENTIN,Christine,suppléant,GRENDELBRUCH
M.,THIELEN,Pierre,délégué titulaire de,GRESSWILLER
Mme,KREMPP,Nilangela,délégué titulaire de,GRESSWILLER
M.,SCHELL,Jean-Sébastien,délégué titulaire de,GRESSWILLER
Mme,BALDENSPERGER,Danielle,délégué titulaire de,GRESSWILLER
M.,MULLER,Julien,délégué titulaire de,GRESSWILLER
Mme,MUCKLI,Fabienne,suppléant,GRESSWILLER
M.,DIOM,Gérard,suppléant,GRESSWILLER
Mme,OBSER,Martine,suppléant,GRESSWILLER
M.,KERN,Claude,délégué titulaire de,GRIES
Mme,ANTHONY,Fabienne,délégué titulaire de,GRIES
M.,HOFFSTETTER,Eric,délégué titulaire de,GRIES
Mme,NAVE,Michèle,délégué titulaire de,GRIES
M.,ECKERT,Jacques,délégué titulaire de,GRIES
Mme,IFFER,Véronique,délégué titulaire de,GRIES
M.,NOLETTA,Jacky,délégué titulaire de,GRIES
Mme,GUILLAUME,Agnès,suppléant,GRIES
M.,HEITZ,Christophe,suppléant,GRIES
Mme,PARISSE,Emmanuelle,suppléant,GRIES
M.,SCHAEFFER,Christian,suppléant,GRIES
M.,WUNENBURGER,René,délégué titulaire de,GRIESHEIM S/SOUFFEL
Mme,JACOB,Chantal,délégué titulaire de,GRIESHEIM S/SOUFFEL
M.,HABER,Alain,délégué titulaire de,GRIESHEIM S/SOUFFEL
Mme,MULLER,Anne,suppléant,GRIESHEIM S/SOUFFEL
M.,GINTER,Nicolas,suppléant,GRIESHEIM S/SOUFFEL
Mme,ROSSINI,Dominique,suppléant,GRIESHEIM S/SOUFFEL
M.,FRIEDRICH,Christophe,délégué titulaire de,GRIESHEIM-PRES-MOLSHEIM
Mme,SCHEITLE,Denise,délégué titulaire de,GRIESHEIM-PRES-MOLSHEIM
M.,MULLER,Loïc,délégué titulaire de,GRIESHEIM-PRES-MOLSHEIM
Mme,BAUER,Sybille,délégué titulaire de,GRIESHEIM-PRES-MOLSHEIM
M.,ERB,Pascal,délégué titulaire de,GRIESHEIM-PRES-MOLSHEIM
Mme,ESSLINGER,Chantal,suppléant,GRIESHEIM-PRES-MOLSHEIM
M.,HAMEURY,Marc,suppléant,GRIESHEIM-PRES-MOLSHEIM
Mme,EBER,Isabelle,suppléant,GRIESHEIM-PRES-MOLSHEIM
M.,FEIG,Fernand,délégué titulaire de,GUMBRECHTSHOFFEN
Mme,KLEIN,Sylvie,délégué titulaire de,GUMBRECHTSHOFFEN
M.,RUDLOFF,Jean-Louis,délégué titulaire de,GUMBRECHTSHOFFEN
Mme,FELDEN,Carole,suppléant,GUMBRECHTSHOFFEN
M.,WENGER,Alexandre,suppléant,GUMBRECHTSHOFFEN
Mme,BAUER,Caroline,suppléant,GUMBRECHTSHOFFEN
M.,URBAN,Claude,délégué titulaire de,GUNDERSHOFFEN
Mme,ERHOLD,Janine,délégué titulaire de,GUNDERSHOFFEN
M.,BECK,Daniel,délégué titulaire de,GUNDERSHOFFEN
Mme,ILTIS,Brigitte,délégué titulaire de,GUNDERSHOFFEN
M.,MUCKENSTURM,Daniel,délégué titulaire de,GUNDERSHOFFEN
Mme,FREIDIG,Claudine,délégué titulaire de,GUNDERSHOFFEN
M.,MEYER,Georges,délégué titulaire de,GUNDERSHOFFEN
Mme,STEPP,Véronique,délégué titulaire de,GUNDERSHOFFEN
M.,EDER,Francis,délégué titulaire de,GUNDERSHOFFEN
Mme,LEININGER,Sylvia,suppléant,GUNDERSHOFFEN
M.,KLEIN,Michel,suppléant,GUNDERSHOFFEN
Mme,KAUTZMANN,Anne-Catherine,suppléant,GUNDERSHOFFEN
M.,KRAEHN,Hubert,suppléant,GUNDERSHOFFEN
Mme,AMANN,Jacqueline,suppléant,GUNDERSHOFFEN
M.,LUX,Jacky,suppléant,GUNDERSHOFFEN
Mme,PETER,Nathalie,suppléant,GUNDERSHOFFEN
M.,VOGT,Victor,suppléant,GUNDERSHOFFEN
Mme,CANOT,Anne-Laure,suppléant,GUNDERSHOFFEN
M.,INGWEILER,Dany,suppléant,GUNDERSHOFFEN
M.,WURSTEISEN,Jean-Jacques,délégué titulaire de,GUNGWILLER
Mme,KERGALL,Elisabeth,suppléant,GUNGWILLER
M.,BRUA,Dominique,suppléant,GUNGWILLER
M.,SCHIRMANN,Patrice,suppléant,GUNGWILLER
M.,HAAS,Jean-Marie,délégué titulaire de,GUNSTETT
M.,RUEBENTHALER,Jean-Claude,délégué titulaire de,GUNSTETT
Mme,HERRLE EP. MEYER,Monique,délégué titulaire de,GUNSTETT
M.,FISCHER,Alain,suppléant,GUNSTETT
M.,HITTLER,Eugène,suppléant,GUNSTETT
M.,BERNHARD,Olivier,suppléant,GUNSTETT
M.,HIEBLER,Claude,délégué titulaire de,HAEGEN
M.,BICH,Bernard,délégué titulaire de,HAEGEN
M.,MORGENTHALER,Jean-Paul,délégué titulaire de,HAEGEN
M.,SUSS,Rémi,suppléant,HAEGEN
Mme,LOTZ,Sylvie,suppléant,HAEGEN
M.,REYDEL,Patrick,suppléant,HAEGEN
M.,SCHMITT,Norbert,"délégué supplémentairede",HAGUENAU
Mme,STURNI,Delphine,"délégué supplémentairede",HAGUENAU
M.,KLEIN,Charles,"délégué supplémentairede",HAGUENAU
Mme,SCHUMACHER,Simone,"délégué supplémentairede",HAGUENAU
M.,RADIERE,André,"délégué supplémentairede",HAGUENAU
M.,STRASSER - REMPLA ANT DE M. STURNI CLAUDE,Pierre,délégué titulaire de,HAGUENAU
M.,ERBS,André,délégué titulaire de,HAGUENAU
Mme,LUXEMBOURG,Simone,délégué titulaire de,HAGUENAU
M.,FENNINGER,Pierre,délégué titulaire de,HAGUENAU
Mme,SCHMELZER,Christine,délégué titulaire de,HAGUENAU
M.,STAERLE,Jean-Michel,délégué titulaire de,HAGUENAU
Mme,DEUTSCHMANN,Isabelle,délégué titulaire de,HAGUENAU
M.,CLAUSS,Daniel,délégué titulaire de,HAGUENAU
Mme,GENOCHIO,Marie-France,délégué titulaire de,HAGUENAU
Mme,ILLAT,Mireille,délégué titulaire de,HAGUENAU
M.,THIEBAUT,Michel,délégué titulaire de,HAGUENAU
M.,PETER,Rémy,délégué titulaire de,HAGUENAU
Mme,ROSER,Marianne,délégué titulaire de,HAGUENAU
M.,RAU,Claude,délégué titulaire de,HAGUENAU
Mme,DELCAMP,Françoise,délégué titulaire de,HAGUENAU
Mme,ZILLIOX,Elisabeth,délégué titulaire de,HAGUENAU
M.,QUINIOU,Pascal,délégué titulaire de,HAGUENAU
M.,MUCKENSTURM,Marc,délégué titulaire de,HAGUENAU
M.,GUETH,Christian,délégué titulaire de,HAGUENAU
Mme,RISCH,Evelyne,délégué titulaire de,HAGUENAU
Mme,ZAEGEL,Nadia,délégué titulaire de,HAGUENAU
M.,LEHOUX,Vincent,délégué titulaire de,HAGUENAU
M.,STEINMETZ,Christian,délégué titulaire de,HAGUENAU
Mme,MEYER,Eva,délégué titulaire de,HAGUENAU
Mme,FROMMWEILER,Séverine,délégué titulaire de,HAGUENAU
M.,SCHIMPF,Jean,délégué titulaire de,HAGUENAU
Mme,LISCHKA,Stéphanie,délégué titulaire de,HAGUENAU
Mme,TIJOU,Coralie,délégué titulaire de,HAGUENAU
M.,HAUSS,Eric,délégué titulaire de,HAGUENAU
Mme,ACINIKLI,Fidan,délégué titulaire de,HAGUENAU
M.,KESSENHEIMER,Lucas,délégué titulaire de,HAGUENAU
Mme,LEMAIRE,Marguerite,délégué titulaire de,HAGUENAU
M.,VANDERBEKEN,Jacques,délégué titulaire de,HAGUENAU
M.,LANG - REMPLA ANT DE M. ALTHERR JEAN-CLAUDE,Denis,délégué titulaire de,HAGUENAU
Mme,LANG,Emmanuelle,délégué titulaire de,HAGUENAU
M.,BOEGLIN,Luc,délégué titulaire de,HAGUENAU
M.,LEHNER,Luc,délégué titulaire de,HAGUENAU
Mme,DEBUS,Christine,délégué titulaire de,HAGUENAU
Mme,WITZMANN,Leilla,délégué titulaire de,HAGUENAU
Mme,DILLMANN,Marie-Christine,suppléant,HAGUENAU
M.,SIPP,Charles,suppléant,HAGUENAU
Mme,HEINTZ,Isabelle,suppléant,HAGUENAU
M.,LISCHKA,Maurice,suppléant,HAGUENAU
Mme,MAGAR,Monique,suppléant,HAGUENAU
M.,HOMMEL,Gérard,suppléant,HAGUENAU
Mme,KRAUTH,Anne,suppléant,HAGUENAU
M.,STURTZER,Christophe,suppléant,HAGUENAU
Mme,SCHAUDEL,Martine,suppléant,HAGUENAU
M.,WALTHER,Christian,suppléant,HAGUENAU
M.,BASTIAN,Eric,suppléant,HAGUENAU
M.,SCHMITT,Alfred,délégué titulaire de,HANDSCHUHEIM
M.,SCHORDAN,Raymond,suppléant,HANDSCHUHEIM
M.,WICK,Bernard,suppléant,HANDSCHUHEIM
Mme,FREYSZ,Marline,suppléant,HANDSCHUHEIM
M.,BIETH,Andre,délégué titulaire de,HANGENBIETEN
Mme,MULLER,Marguerite,délégué titulaire de,HANGENBIETEN
M.,MULLER,Bernard,délégué titulaire de,HANGENBIETEN
Mme,LEGLANTIER,Annick,suppléant,HANGENBIETEN
M.,ULRICH,Jean-Marie,suppléant,HANGENBIETEN
Mme,ABLER,Elisabeth,suppléant,HANGENBIETEN
M.,SCHMITT,Jean-Marc,délégué titulaire de,HARSKIRCHEN
Mme,SALING,Suzanne,délégué titulaire de,HARSKIRCHEN
M.,BOYON,Benoît,délégué titulaire de,HARSKIRCHEN
M.,MAZURIER,Dominique,suppléant,HARSKIRCHEN
Mme,AMANN,Sylvie,suppléant,HARSKIRCHEN
Mme,SCHWARTZ,Valérie,suppléant,HARSKIRCHEN
M.,FENNINGER,François,délégué titulaire de,HATTEN
Mme,VOEGELE,Paulette,délégué titulaire de,HATTEN
M.,KRAEMER,Serge,délégué titulaire de,HATTEN
Mme,LOEWENKAMP,Denise,délégué titulaire de,HATTEN
M.,EISELE,Léonard,délégué titulaire de,HATTEN
Mme,ATANOWSKI,Carole,suppléant,HATTEN
M.,MARMILLOD,Roland,suppléant,HATTEN
Mme,HAESSIG,M-Félice,suppléant,HATTEN
M.,SUTTER,Alain,délégué titulaire de,HATTMATT
Mme,EBERLIN,Béatrice,délégué titulaire de,HATTMATT
M.,MOSSLER,Thierry,délégué titulaire de,HATTMATT
M.,EBERT,Roger,suppléant,HATTMATT
Mme,FORLER,Heidi,suppléant,HATTMATT
M.,ARON,Julien,suppléant,HATTMATT
M.,ISEL,Roger,délégué titulaire de,HEGENEY
M.,GANGLOFF,Christian,suppléant,HEGENEY
Mme,ZUGMEYER,Danielle,suppléant,HEGENEY
M.,JOTZ,Ludovic,suppléant,HEGENEY
M.,JEHL,Alex,délégué titulaire de,HEIDOLSHEIM
M.,GUIOT,Richard,suppléant,HEIDOLSHEIM
M.,SCHMITT,René,suppléant,HEIDOLSHEIM
Mme,DOS SANTOS,Corinne,suppléant,HEIDOLSHEIM
M.,ERNST,Guy,délégué titulaire de,HEILIGENBERG
M.,WITZ,Jean-Paul,délégué titulaire de,HEILIGENBERG
Mme,BESSON,Emilie,délégué titulaire de,HEILIGENBERG
M.,BENDELE,Christian,suppléant,HEILIGENBERG
M.,MERTZ,Luc,suppléant,HEILIGENBERG
Mme,METZLER,Christine,suppléant,HEILIGENBERG
M.,ALLMENDINGER,Albert,délégué titulaire de,HEILIGENSTEIN
Mme,KARL,Jean-Georges,délégué titulaire de,HEILIGENSTEIN
M.,HEYWANG,Annie,délégué titulaire de,HEILIGENSTEIN
Mme,SCHNEIDER,Fabienne,suppléant,HEILIGENSTEIN
Mme,NUSS,Martine,suppléant,HEILIGENSTEIN
Mme,FINCKLER,Sylvie,suppléant,HEILIGENSTEIN
M.,BLAES,Marcel,délégué titulaire de,HENGWILLER
M.,UHLMANN,Christian,suppléant,HENGWILLER
M.,FRENKEL,Jean Louis,suppléant,HENGWILLER
M.,ALLHEILLY,Nicolas,suppléant,HENGWILLER
M.,KUFFLER,Michel,délégué titulaire de,HERBITZHEIM
Mme,DOLLE,Marie Thérèse,délégué titulaire de,HERBITZHEIM
M.,GILGER,Daniel,délégué titulaire de,HERBITZHEIM
Mme,BUDA,Isabelle,délégué titulaire de,HERBITZHEIM
M.,SCHMITT,Mathieu,délégué titulaire de,HERBITZHEIM
M.,WITTMANN,Joël,suppléant,HERBITZHEIM
Mme,HERTER,Maïté,suppléant,HERBITZHEIM
Mme,KILLIAN,Josette,suppléant,HERBITZHEIM
Mme,SITTLER,Esther,délégué titulaire de,HERBSHEIM
Mme,BRUN,Odile,délégué titulaire de,HERBSHEIM
M.,MEYER,Jean-Paul,délégué titulaire de,HERBSHEIM
Mme,KREMPP,Annette,suppléant,HERBSHEIM
Mme,SOURICE,Aline,suppléant,HERBSHEIM
M.,ULRICH,David,suppléant,HERBSHEIM
Mme,BURGARD,Marie-Thérèse,délégué titulaire de,HERRLISHEIM
M.,SCHAEFFER,Henri,délégué titulaire de,HERRLISHEIM
Mme,BECKER,Sandra,délégué titulaire de,HERRLISHEIM
M.,KISTLER,Jacques,délégué titulaire de,HERRLISHEIM
Mme,HEITZ,Annick,délégué titulaire de,HERRLISHEIM
M.,WENDLING,Alexandre,délégué titulaire de,HERRLISHEIM
Mme,TAGLIERI,Fabienne,délégué titulaire de,HERRLISHEIM
M.,BITZ,Rémy,délégué titulaire de,HERRLISHEIM
Mme,HEITZ,Judith,délégué titulaire de,HERRLISHEIM
M.,WENDLING,Jacques,délégué titulaire de,HERRLISHEIM
Mme,RIES,Anne Catherine,délégué titulaire de,HERRLISHEIM
M.,GEORG,Laurent,délégué titulaire de,HERRLISHEIM
M.,SCHAEFFER,Serge,délégué titulaire de,HERRLISHEIM
Mme,BEURIOT,Nadine,délégué titulaire de,HERRLISHEIM
M.,GEORG,Michel,délégué titulaire de,HERRLISHEIM
Mme,BOUR,Catherine,suppléant,HERRLISHEIM
M.,HASSOLD,Roland,suppléant,HERRLISHEIM
Mme,GOUMENT,Marie,suppléant,HERRLISHEIM
M.,JUNG,Thomas,suppléant,HERRLISHEIM
Mme,WOHLHUTER,Agnès,suppléant,HERRLISHEIM
Mme,ULRICH,Anne-Lise,délégué titulaire de,HESSENHEIM
M.,BURGER,Sébastien,délégué titulaire de,HESSENHEIM
M.,HART,Matthieu,délégué titulaire de,HESSENHEIM
M.,CLOG,Roland,suppléant,HESSENHEIM
M.,STOCKY,Alain,suppléant,HESSENHEIM
M.,KEMPF,Yannick,suppléant,HESSENHEIM
M.,KUHN,Bruno,délégué titulaire de,HILSENHEIM
Mme,SCHMITT,Clarisse,délégué titulaire de,HILSENHEIM
M.,KREDER,Regis,délégué titulaire de,HILSENHEIM
Mme,HENNINGER,Sabrina,délégué titulaire de,HILSENHEIM
M.,JEHL,Pascal,délégué titulaire de,HILSENHEIM
Mme,HUCK,Audrey,délégué titulaire de,HILSENHEIM
M.,MATHIEU,Arnaud,délégué titulaire de,HILSENHEIM
Mme,FRITSCH,Christine,suppléant,HILSENHEIM
M.,FAHRNER,Maurice,suppléant,HILSENHEIM
Mme,FAIVET,Anne,suppléant,HILSENHEIM
M.,GUTH,Thierry,suppléant,HILSENHEIM
M.,HILL,Jean-Luc,délégué titulaire de,HINDISHEIM
Mme,MATARAZZI,Chantal,délégué titulaire de,HINDISHEIM
M.,NIEDERGANG,Nicolas,délégué titulaire de,HINDISHEIM
Mme,MARTZ,Céline,suppléant,HINDISHEIM
M.,EBER,Jacky,suppléant,HINDISHEIM
Mme,LAUER,Marie-Noëlle,suppléant,HINDISHEIM
M.,REUTENAUER,Gilbert,délégué titulaire de,HINSBOURG
M.,MULLER,René,suppléant,HINSBOURG
M.,LENTZ,Christian,suppléant,HINSBOURG
Mme,CURIEL,Carmen,suppléant,HINSBOURG
M.,RIEGER,Marc,délégué titulaire de,HINSINGEN
M.,BELLOTT,Frederic,suppléant,HINSINGEN
M.,ESCHEN,Edouard,suppléant,HINSINGEN
M.,DIETRICH,Pätrick,suppléant,HINSINGEN
M.,RUDLOFF,Antoine,délégué titulaire de,HIPSHEIM
M.,ISSENHART,José,délégué titulaire de,HIPSHEIM
M.,SCHULT,Claude,délégué titulaire de,HIPSHEIM
Mme,MISME,Isabelle,suppléant,HIPSHEIM
M.,HEILBRONN,Jean-Paul,suppléant,HIPSHEIM
Mme,SCHUHLER-BASTIAN,Sandra,suppléant,HIPSHEIM
M.,DIERBACH,Guy,délégué titulaire de,HIRSCHLAND
M.,MULLER,Daniel,suppléant,HIRSCHLAND
Mme,LETT,Carine,suppléant,HIRSCHLAND
M.,SCHOUVER,Olivier,suppléant,HIRSCHLAND
M.,SCHNEIDER,Jean-Paul,délégué titulaire de,HOCHFELDEN
Mme,GARCIA,Michèle,délégué titulaire de,HOCHFELDEN
M.,OBERLE,François,délégué titulaire de,HOCHFELDEN
Mme,VOLLMAR,Laurence,délégué titulaire de,HOCHFELDEN
M.,DETTLING,Philippe,délégué titulaire de,HOCHFELDEN
Mme,DURR,Carine,délégué titulaire de,HOCHFELDEN
M.,STOLL,Marc,délégué titulaire de,HOCHFELDEN
Mme,FEDELE,Katia,suppléant,HOCHFELDEN
M.,HEINTZ,Jean,suppléant,HOCHFELDEN
Mme,GILLIG,Anne,suppléant,HOCHFELDEN
M.,ULRICH,Philippe,suppléant,HOCHFELDEN
M.,JUNG,Clément,délégué titulaire de,HOCHSTETT
M.,LAUGEL,Antoine,suppléant,HOCHSTETT
Mme,OSTER,Marie Paule,suppléant,HOCHSTETT
M.,SCHWARTZ,Bernard,suppléant,HOCHSTETT
M.,DEBES,Vincent,délégué titulaire de,HOENHEIM
M.,HEITMANN,Jean-Claude,délégué titulaire de,HOENHEIM
Mme,WURTZ,Gaby,délégué titulaire de,HOENHEIM
M.,HOKES,Claude,délégué titulaire de,HOENHEIM
Mme,STEIBLE,Michèle,délégué titulaire de,HOENHEIM
M.,FABRE,Claude,délégué titulaire de,HOENHEIM
Mme,TRENEY,Chantal,délégué titulaire de,HOENHEIM
M.,LUTZ,Jean,délégué titulaire de,HOENHEIM
M.,HAMERT,Jean-Marie,délégué titulaire de,HOENHEIM
Mme,STEINER,Raymonde,délégué titulaire de,HOENHEIM
Mme,MECKLER,Christiane,délégué titulaire de,HOENHEIM
M.,GRINGER,Christian,délégué titulaire de,HOENHEIM
Mme,FLORENT,Martine,délégué titulaire de,HOENHEIM
M.,GAYET,Stéphane,délégué titulaire de,HOENHEIM
Mme,HICKEL,Marianne,délégué titulaire de,HOENHEIM
Mme,FLORIS,Evelyne,délégué titulaire de,HOENHEIM
M.,QUILES,Serge,délégué titulaire de,HOENHEIM
Mme,ZEDER,Andrée,délégué titulaire de,HOENHEIM
M.,DAEFFLER,Patrick,délégué titulaire de,HOENHEIM
Mme,EYER,Isabelle,délégué titulaire de,HOENHEIM
Mme,ARTH,Véronique,délégué titulaire de,HOENHEIM
Mme,GRUSZKA,Virginie,délégué titulaire de,HOENHEIM
Mme,SOUFIANI,Hakima,délégué titulaire de,HOENHEIM
M.,VALENTIN,Cédric,délégué titulaire de,HOENHEIM
M.,TÜRK,Yusuf,délégué titulaire de,HOENHEIM
Mme,MARTZ,Valérie,délégué titulaire de,HOENHEIM
M.,POMILIO,Nicola,délégué titulaire de,HOENHEIM
Mme,SCHMIDT,Aline,délégué titulaire de,HOENHEIM
M.,BENABDALLAH,Cyril,délégué titulaire de,HOENHEIM
M.,ZEBINA,Grégory,délégué titulaire de,HOENHEIM
M.,PIGNATELLI,Dominique,délégué titulaire de,HOENHEIM
M.,BOURHIS,Stéphane,délégué titulaire de,HOENHEIM
M.,DARROMAN,Vincent,délégué titulaire de,HOENHEIM
M.,MINDER,Francis,suppléant,HOENHEIM
Mme,MAMCARZ,Viviane,suppléant,HOENHEIM
M.,ROBUCHON,Alain,suppléant,HOENHEIM
Mme,MUTSCHLER,Hélène,suppléant,HOENHEIM
M.,WURTZ,Charles Robert,suppléant,HOENHEIM
Mme,RICHARD,Marie,suppléant,HOENHEIM
M.,PFISTER,André,suppléant,HOENHEIM
Mme,SPITZ,Gaby,suppléant,HOENHEIM
M.,SCHNEIDER,Jean-Paul,suppléant,HOENHEIM
M.,RIEDINGER,Denis,délégué titulaire de,HOERDT
Mme,WOLFHUGEL,Christiane,délégué titulaire de,HOERDT
M.,HIRLEMANN,Jean-Pierre,délégué titulaire de,HOERDT
Mme,STOLL,Nadia,délégué titulaire de,HOERDT
M.,KLUMB,Jacques,délégué titulaire de,HOERDT
Mme,NOBLET,Florence,délégué titulaire de,HOERDT
M.,KLEIN,Didier,délégué titulaire de,HOERDT
Mme,PFLUMIO,Doris,délégué titulaire de,HOERDT
M.,MISCHLER,Daniel,délégué titulaire de,HOERDT
Mme,GRATHWOHL,Nathalie,délégué titulaire de,HOERDT
M.,WOLFF,Jacky,délégué titulaire de,HOERDT
Mme,SAEMANN,Christiane,délégué titulaire de,HOERDT
M.,DOLLINGER,Emmanuel,délégué titulaire de,HOERDT
Mme,DEMONT,Cindy,délégué titulaire de,HOERDT
M.,GANTER,Grégory,délégué titulaire de,HOERDT
Mme,TAESCH,Yolande,suppléant,HOERDT
M.,WOLFHUGEL,René,suppléant,HOERDT
Mme,MAECHLING,Caroline,suppléant,HOERDT
M.,SCHURR,Roland,suppléant,HOERDT
Mme,RUDOLF,Michèle,suppléant,HOERDT
M.,BRAUN,Didier,délégué titulaire de,HOFFEN
Mme,WAGNER,Tania,délégué titulaire de,HOFFEN
M.,SCHWARTZMANN,Jean-Marie,délégué titulaire de,HOFFEN
Mme,NIESS,Marielle,suppléant,HOFFEN
M.,KOCHER,Thierry,suppléant,HOFFEN
Mme,MICHELS,Christiane,suppléant,HOFFEN
M.,PATOU,Raphael,suppléant,HOFFEN
Mme,RUPP,Tania,suppléant,HOFFEN
M.,BOEHM,Denis,suppléant,HOFFEN
Mme,MULLER,Chantal,suppléant,HOFFEN
M.,KURTZ,Gerard,suppléant,HOFFEN
Mme,THALINGER,Nathalie,suppléant,HOFFEN
M.,CRIQUI,Léon Jean-Marie,délégué titulaire de,HOHATZENHEIM
Mme,HANTSCH,Myriam,suppléant,HOHATZENHEIM
M.,SCHNEIDER,Laurent,suppléant,HOHATZENHEIM
M.,JOST,Hubert Jean Louis,suppléant,HOHATZENHEIM
M.,UHLRICH,Jean-Claude,délégué titulaire de,HOHENGOEFT
M.,WICK,Jean-Jacques,délégué titulaire de,HOHENGOEFT
M.,ENGER,Pierre-Paul,délégué titulaire de,HOHENGOEFT
M.,NORD,Charles,suppléant,HOHENGOEFT
M.,KRANTZ,Raymond,suppléant,HOHENGOEFT
Mme,FINCK,Jeannine,suppléant,HOHENGOEFT
M.,HURSTEL,Alain,délégué titulaire de,HOHFRANKENHEIM
Mme,BURGER,Marie Claire,suppléant,HOHFRANKENHEIM
M.,DOTT,Charles,suppléant,HOHFRANKENHEIM
Mme,BUREL,Martine,suppléant,HOHFRANKENHEIM
Mme,IMBS,Pia,délégué titulaire de,HOLTZHEIM
M.,FURSTENBERGER,Bertrand,délégué titulaire de,HOLTZHEIM
Mme,DENILAULER,Elisabeth,délégué titulaire de,HOLTZHEIM
M.,FRANCK,Daniel,délégué titulaire de,HOLTZHEIM
Mme,UHLMANN,Fabienne,délégué titulaire de,HOLTZHEIM
M.,MICHEL,Bruno,délégué titulaire de,HOLTZHEIM
Mme,PAULUS,Angélique,délégué titulaire de,HOLTZHEIM
M.,KUNTZ,Dany,suppléant,HOLTZHEIM
Mme,HIRSCHNER,Anne,suppléant,HOLTZHEIM
M.,KNITTEL,Philippe,suppléant,HOLTZHEIM
Mme,BALDINGER,Yvette,suppléant,HOLTZHEIM
M.,WAHL,Bertrand,délégué titulaire de,HUNSPACH
Mme,HEIBY,Sylvie,délégué titulaire de,HUNSPACH
M.,ILTIS,Joël,délégué titulaire de,HUNSPACH
M.,JUNCKER,Marc,suppléant,HUNSPACH
M.,DERRENDINGER,Michel,suppléant,HUNSPACH
Mme,ANSTAETT,Léa,suppléant,HUNSPACH
M.,RUCH,Jean-Jacques,délégué titulaire de,HURTIGHEIM
M.,URBAN,René,délégué titulaire de,HURTIGHEIM
M.,GRIMM,Claude,délégué titulaire de,HURTIGHEIM
M.,HAESSLER,Robert,suppléant,HURTIGHEIM
M.,GOOS,Jean-Michel,suppléant,HURTIGHEIM
Mme,HOFFMANN,Anne-Marie,suppléant,HURTIGHEIM
M.,WINKEL,Pierrot,délégué titulaire de,HUTTENDORF
M.,GACKEL,Michel,suppléant,HUTTENDORF
M.,WINKEL,Denis,suppléant,HUTTENDORF
Mme,KLEIN,Cora,suppléant,HUTTENDORF
M.,BREITEL,Jeanjacques,délégué titulaire de,HUTTENHEIM
Mme,SCHLAEDER,Patricia,délégué titulaire de,HUTTENHEIM
M.,FEUERER,Jean-Noêl,délégué titulaire de,HUTTENHEIM
Mme,LEBEL,Sylvie,délégué titulaire de,HUTTENHEIM
M.,HAEREL,Richard,délégué titulaire de,HUTTENHEIM
Mme,ADAM,Florence,délégué titulaire de,HUTTENHEIM
M.,PFLEGER,Bernard,délégué titulaire de,HUTTENHEIM
Mme,SINGLER,Fabienne,suppléant,HUTTENHEIM
M.,SCHNEIDERLIN,Bernard,suppléant,HUTTENHEIM
Mme,MESSAI,Sihame,suppléant,HUTTENHEIM
M.,BOESS,Jean-Claude,suppléant,HUTTENHEIM
M.,GILGENMANN,Gregory,délégué titulaire de,ICHTRATZHEIM
Mme,BALTAZAR,Zelia,suppléant,ICHTRATZHEIM
Mme,SCHMITT,Odile,suppléant,ICHTRATZHEIM
M.,SCHAAL,Denis,suppléant,ICHTRATZHEIM
M.,BIGOT,Jacques,délégué titulaire de,ILLKIRCH-GRAFFENSTADEN
Mme,FROEHLY - REMPLA ANTE DE M. FROEHLY CLAUDE,Martine,délégué titulaire de,ILLKIRCH-GRAFFENSTADEN
Mme,MAGDELAINE,Séverine,délégué titulaire de,ILLKIRCH-GRAFFENSTADEN
M.,BACHMANN,Emmanuel,délégué titulaire de,ILLKIRCH-GRAFFENSTADEN
Mme,CASTELLON,Martine,délégué titulaire de,ILLKIRCH-GRAFFENSTADEN
M.,HAMM,Richard,délégué titulaire de,ILLKIRCH-GRAFFENSTADEN
